vgg19	25	8	16076.75373	208	77.29208524
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	4397.335552	147	29.91384729
resnet50	25	1	4360.917887	500	8.721835773
vgg19	25	16	4519.308609	51	88.61389429
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9672.010361	315	30.7047948
resnet50	25	4	9735.731812	500	19.47146362
vgg19	25	16	9994.081177	111	90.03676736
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15481.83779	500	30.96367558
resnet50	25	8	15679.79322	476	32.94074206
vgg19	25	16	15927.75825	174	91.5388405
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	16085.82004	500	32.17164009
resnet50	25	16	16281.06171	301	54.08990601
vgg19	25	16	16493.24158	174	94.78874474
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	4765.676624	111	42.93402364
resnet50	25	1	4681.181504	500	9.362363008
vgg19	25	1	4807.347073	383	12.55182003
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	6318.838627	141	44.81445835
resnet50	25	4	6294.757885	304	20.70644041
vgg19	25	1	6402.942624	500	12.80588525
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	6400.470005	140	45.71764289
resnet50	25	8	6377.663908	185	34.47385896
vgg19	25	1	6483.760476	500	12.96752095
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	6694.143806	139	48.15930796
resnet50	25	16	6626.354809	118	56.15554923
vgg19	25	1	6775.474753	500	13.55094951
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	4567.913517	111	41.15237403
resnet50	25	1	4510.357283	500	9.020714565
vgg19	25	4	4662.337978	104	44.83017287
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	10052.98207	233	43.1458458
resnet50	25	4	10025.67658	500	20.05135316
vgg19	25	4	10244.10683	224	45.7326198
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	16695.69036	380	43.93602728
resnet50	25	8	16774.69309	500	33.54938618
vgg19	25	4	17012.02066	368	46.228317
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	23118.58115	500	46.23716229
resnet50	25	16	23299.54911	425	54.82246849
vgg19	25	4	23539.26184	492	47.84402812
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	4599.186466	111	41.43411231
resnet50	25	1	4537.82612	500	9.075652241
vgg19	25	8	4706.110672	63	74.7001694
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	10087.02698	233	43.29196128
resnet50	25	4	10093.90965	500	20.18781931
vgg19	25	8	10279.31651	135	76.14308528
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	16805.95841	381	44.11012706
resnet50	25	8	16878.731	500	33.75746199
vgg19	25	8	17176.4128	223	77.02427263
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	23224.90325	500	46.4498065
resnet50	25	16	23405.22716	424	55.20100745
vgg19	25	8	23721.0853	297	79.86897409
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	4700.544315	111	42.34724608
resnet50	25	1	4643.417184	500	9.286834368
vgg19	25	16	4800.018997	53	90.56639617
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	10336.30243	232	44.55302771
resnet50	25	4	10350.94818	500	20.70189635
vgg19	25	16	10607.33445	114	93.04679342
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	17202.74213	378	45.50989983
resnet50	25	8	17289.53039	500	34.57906078
vgg19	25	16	17595.01234	186	94.59684052
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	23997.61013	500	47.99522025
resnet50	25	16	24177.27746	428	56.48896602
vgg19	25	16	24513.56719	250	98.05426877
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	4889.23093	76	64.33198593
resnet50	25	1	4813.792262	500	9.627584524
vgg19	25	1	4938.405214	383	12.89400839
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	6494.006783	97	66.94852353
resnet50	25	4	6453.243393	301	21.43934682
vgg19	25	1	6553.260509	500	13.10652102
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	6644.05677	97	68.49543062
resnet50	25	8	6526.858707	183	35.66589458
vgg19	25	1	6667.388383	500	13.33477677
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	6918.295242	96	72.06557544
resnet50	25	16	6780.631779	117	57.95411777
vgg19	25	1	6936.287483	500	13.87257497
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	4757.834965	77	61.79006448
resnet50	25	1	4632.532219	500	9.265064438
vgg19	25	4	4775.529522	104	45.9185531
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	10433.54527	162	64.4046004
resnet50	25	4	10350.33625	500	20.7006725
vgg19	25	4	10577.66457	226	46.80382553
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	17300.7679	263	65.78238746
resnet50	25	8	17297.84119	500	34.59568238
vgg19	25	4	17515.00874	370	47.33786147
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	24227.24881	349	69.41905103
resnet50	25	16	24295.73906	429	56.63342437
vgg19	25	4	24521.09073	500	49.04218146
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	4772.835697	77	61.98487918
resnet50	25	1	4647.304223	500	9.294608446
vgg19	25	8	4815.235085	63	76.43230293
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	10467.43189	162	64.61377711
resnet50	25	4	10395.57324	500	20.79114648
vgg19	25	8	10582.79556	136	77.81467326
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	17397.18382	263	66.1489879
resnet50	25	8	17399.74035	500	34.7994807
vgg19	25	8	17648.36697	223	79.14065908
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	28383.00716	407	69.73711833
resnet50	25	16	28451.80416	500	56.90360831
vgg19	25	8	28750.99797	351	81.91167513
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	4883.496632	77	63.42203418
resnet50	25	1	4779.710497	500	9.559420994
vgg19	25	16	4926.919502	53	92.96074533
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	10774.67221	162	66.51032226
resnet50	25	4	10694.46539	500	21.38893077
vgg19	25	16	10890.3389	114	95.52928858
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	17861.45626	262	68.17349718
resnet50	25	8	17836.1658	500	35.6723316
vgg19	25	16	18088.91014	186	97.25220506
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	29088.81847	404	72.00202591
resnet50	25	16	29174.77195	500	58.34954391
vgg19	25	16	29560.36039	293	100.888602
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	5066.131851	49	103.3904459
resnet50	25	1	4953.186206	500	9.906372412
vgg19	25	1	5076.049603	386	13.15038757
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6751.338669	63	107.1641059
resnet50	25	4	6628.880081	299	22.1701675
vgg19	25	1	6738.118331	500	13.47623666
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6834.780106	62	110.2383888
resnet50	25	8	6740.783224	183	36.83488101
vgg19	25	1	6839.303242	500	13.67860648
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	7163.624641	62	115.5423329
resnet50	25	16	6990.692638	117	59.74950973
vgg19	25	1	7140.754322	500	14.28150864
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	4894.139221	49	99.88039227
resnet50	25	1	4757.030748	500	9.514061496
vgg19	25	4	4908.23122	105	46.74505924
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	10782.16094	104	103.6746244
resnet50	25	4	10668.43232	500	21.33686465
vgg19	25	4	10867.5084	229	47.45636856
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	17935.04507	169	106.124527
resnet50	25	8	17787.55538	500	35.57511076
vgg19	25	4	18014.05576	373	48.29505565
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	24953.47432	223	111.898988
resnet50	25	16	24872.80682	426	58.38687048
vgg19	25	4	25100.93219	500	50.20186439
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	4933.096291	49	100.6754345
resnet50	25	1	4788.575292	500	9.577150583
vgg19	25	8	4996.945107	64	78.07726729
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	10849.63297	104	104.323394
resnet50	25	4	10723.56904	500	21.44713807
vgg19	25	8	10981.01975	138	79.5726069
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	17923.27968	168	106.6861886
resnet50	25	8	17838.81621	500	35.67763242
vgg19	25	8	18084.8315	224	80.73585493
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	29416.258	261	112.7059693
resnet50	25	16	29377.34959	500	58.75469918
vgg19	25	8	29723.84793	354	83.96567212
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	5037.500099	49	102.8061245
resnet50	25	1	4918.611998	500	9.837223995
vgg19	25	16	5129.447708	54	94.98977237
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	11156.51507	104	107.2741833
resnet50	25	4	11045.58803	500	22.09117605
vgg19	25	16	11251.62124	115	97.84018468
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	18485.28329	168	110.0314481
resnet50	25	8	18397.95768	500	36.79591537
vgg19	25	16	18721.12093	188	99.5804305
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	30239.09261	261	115.8585924
resnet50	25	16	30112.29776	500	60.22459553
vgg19	25	16	30462.63541	294	103.6144062
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3753.85021	127	29.55787567
resnet50	50	1	3732.03056	500	7.46406112
vgg19	25	1	3826.121185	313	12.22402935
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5849.934639	178	32.86480134
resnet50	50	4	5825.920178	500	11.65184036
vgg19	25	1	5961.784136	442	13.4881994
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	6947.916904	204	34.0584162
resnet50	50	8	6971.468374	354	19.69341349
vgg19	25	1	7066.565446	500	14.13313089
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	7701.33671	205	37.56749615
resnet50	50	16	7707.032265	231	33.36377604
vgg19	25	1	7828.169203	500	15.65633841
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3641.482758	126	28.90065681
resnet50	50	1	3608.21373	500	7.21642746
vgg19	25	4	3734.72266	84	44.46098405
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5657.186031	179	31.60439124
resnet50	50	4	5650.75457	500	11.30150914
vgg19	25	4	5813.235779	120	48.44363149
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9526.542362	288	33.07827209
resnet50	50	8	9583.511635	500	19.16702327
vgg19	25	4	9753.053581	193	50.53395638
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	16162.05668	443	36.48319793
resnet50	50	16	16289.92818	500	32.57985637
vgg19	25	4	16519.84367	299	55.25031328
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3694.520256	125	29.55616205
resnet50	50	1	3669.343744	500	7.338687489
vgg19	25	8	3819.72805	52	73.45630866
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5678.000992	176	32.26136927
resnet50	50	4	5637.55071	500	11.27510142
vgg19	25	8	5831.914413	73	79.88923854
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9566.4561	282	33.92360319
resnet50	50	8	9610.157927	500	19.22031585
vgg19	25	8	9839.404755	118	83.38478606
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	16315.7286	444	36.74713649
resnet50	50	16	16466.14717	500	32.93229435
vgg19	25	8	16736.67886	183	91.45726151
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3627.885212	124	29.25713881
resnet50	50	1	3610.201988	500	7.220403975
vgg19	25	16	3742.554169	42	89.10843259
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5867.575167	181	32.41754236
resnet50	50	4	5838.095146	500	11.67619029
vgg19	25	16	6061.753044	62	97.77021039
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9812.975761	288	34.0728325
resnet50	50	8	9865.737185	500	19.73147437
vgg19	25	16	10063.94043	99	101.6559639
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	16691.53144	442	37.76364579
resnet50	50	16	16849.93481	500	33.69986962
vgg19	25	16	17125.82353	153	111.9334871
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3872.150017	92	42.08858714
resnet50	50	1	3836.954014	500	7.673908028
vgg19	25	1	3939.84358	310	12.70917284
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	6286.458424	128	49.11295643
resnet50	50	4	6225.721728	500	12.45144346
vgg19	25	1	6364.524956	457	13.92675045
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	7235.781384	138	52.43319843
resnet50	50	8	7186.761309	349	20.59243928
vgg19	25	1	7302.085287	500	14.60417057
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	8076.528263	136	59.38623723
resnet50	50	16	8037.518051	231	34.79445044
vgg19	25	1	8142.930958	500	16.28586192
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3788.457027	93	40.73609707
resnet50	50	1	3726.683077	500	7.453366155
vgg19	25	4	3865.381287	84	46.01644389
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	6055.810345	128	47.31101832
resnet50	50	4	6013.889402	500	12.0277788
vgg19	25	4	6187.371883	125	49.49897507
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	10083.85307	199	50.67262851
resnet50	50	8	10036.95928	500	20.07391856
vgg19	25	4	10262.42523	198	51.83043045
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	16925.56098	297	56.9884208
resnet50	50	16	16979.76355	500	33.95952709
vgg19	25	4	17179.9585	301	57.0762741
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3762.002689	92	40.89133358
resnet50	50	1	3699.416835	500	7.39883367
vgg19	25	8	3873.49807	51	75.95094254
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	6092.332813	128	47.5963501
resnet50	50	4	6045.987904	500	12.09197581
vgg19	25	8	6242.452621	76	82.13753449
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	10119.9847	199	50.85419449
resnet50	50	8	10082.29622	500	20.16459243
