model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model3 name,gpu3,batch3,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
densenet201,10,4,4787.2815017700195,50,95.7456300354004,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,4,4662.965876579285,500,9.325931753158569,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,1,4823.681251525879,140,34.454866082327705,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,4,7738.002365112305,73,106.0000323987987,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,8,7620.956408500671,500,15.241912817001342,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,1,7804.000780105591,209,37.33971665122292,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,4,13012.495750427246,101,128.8365915883886,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,16,12896.142786026001,500,25.792285572052002,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,1,13080.130386352539,297,44.04084305169205,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,4,3667.488426208496,45,81.49974280463324,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,1,3552.4816613197327,500,7.104963322639465,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,4,3756.7833938598633,33,113.84192102605647,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,4,4709.318504333496,50,94.18637008666992,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,4,4590.856217384338,500,9.181712434768677,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,4,4778.414390563965,38,125.74774712010434,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,4,7666.554504394531,73,105.021294580747,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,8,7577.095934867859,500,15.154191869735717,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,4,7785.708633422852,57,136.59137953373423,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,4,12927.498901367188,101,127.99503862739789,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,16,12808.084671020508,500,25.616169342041015,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,4,13069.862213134766,82,159.3885635748142,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,4,3589.410301208496,44,81.57750684564763,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,1,3471.250078678131,500,6.942500157356262,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,8,3735.3668212890625,20,186.76834106445312,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,4,4714.911399841309,50,94.29822799682617,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,4,4575.138684272766,500,9.150277368545533,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,8,4734.2813720703125,23,205.8383205247962,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,4,7666.173149108887,73,105.01607053573818,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,8,7563.949652671814,500,15.127899305343629,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,8,7770.063339233398,35,222.0018096923828,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,4,12859.022048950195,101,127.31704998960589,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,16,12748.923740386963,500,25.497847480773927,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,8,13069.956787109375,51,256.2736624923407,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,4,3603.2157135009766,44,81.89126621593128,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,1,3486.8599047660828,500,6.973719809532166,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,16,3792.4884490966797,17,223.08755582921646,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,4,4748.343605041504,50,94.96687210083007,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,4,4614.7836809158325,500,9.229567361831664,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,16,4904.850067138672,20,245.24250335693358,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,4,7698.878929138184,73,105.46409491970114,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,8,7588.543969154358,500,15.177087938308716,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,16,7916.280319213867,30,263.87601064046225,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,4,13006.305793762207,101,128.77530488873472,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,70,16,12891.19414138794,500,25.78238828277588,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,16,13243.85629272461,43,307.99665797033975,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,8,3672.842788696289,27,136.03121439615884,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,1,3520.9264960289,500,7.0418529920578,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,1,3637.211227416992,116,31.355269201870623,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,8,4934.351272583008,32,154.198477268219,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,4,4692.601505279541,500,9.385203010559081,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,1,4843.4771728515625,140,34.596265520368306,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,8,7843.204940795898,46,170.50445523469344,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,8,7671.060325622559,500,15.342120651245118,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,1,7832.827445983887,209,37.47764328221955,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,8,13162.051086425781,63,208.92144581628224,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,16,12990.780227661133,500,25.981560455322267,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,1,13161.272415161133,297,44.31404853589607,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,8,3607.360321044922,27,133.6059378164786,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,1,3518.3749709129333,500,7.0367499418258666,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,4,3656.4773559570312,32,114.26491737365723,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,8,4746.6925048828125,31,153.11911306073588,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,4,4640.292778015137,500,9.280585556030273,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,4,4811.386039733887,38,126.61542209826018,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,8,7779.548721313477,46,169.12062437637994,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,8,7625.086502075195,500,15.25017300415039,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,4,7811.458099365234,57,137.04312455026727,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,8,13023.904113769531,63,206.7286367265005,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,16,12892.151189804077,500,25.784302379608153,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,4,13139.914291381836,82,160.24285721197361,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,8,3613.5946502685547,27,133.83683889883537,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,1,3499.7743973731995,500,6.999548794746399,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,8,3765.737335205078,20,188.2868667602539,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,8,4729.750350952148,31,152.57259196619833,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,4,4601.49996471405,500,9.2029999294281,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,8,4741.8876953125,23,206.16903023097825,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,8,7794.274078369141,46,169.44074083411175,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,8,7625.900875091553,500,15.251801750183105,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,8,7815.051055908203,35,223.28717302594865,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,8,13004.248123168945,63,206.41663687569755,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,16,12868.308931350708,500,25.736617862701415,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,8,13165.152374267578,51,258.1402426326976,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,8,3625.835433959961,27,134.29020125777632,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,1,3483.403199195862,500,6.966806398391723,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,16,3589.2716674804688,16,224.3294792175293,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,8,4782.967681884766,31,154.2892800607989,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,4,4650.173667907715,500,9.30034733581543,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,16,4958.454010009766,20,247.92270050048828,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,8,7820.719100952148,46,170.01563262939453,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,8,7642.810143470764,500,15.285620286941528,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,16,7962.02880859375,30,265.4009602864583,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,8,13112.24282836914,63,208.1308385455419,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,70,16,12976.238208770752,500,25.952476417541504,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,16,13323.657318115234,43,309.8524957701217,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,16,3804.256057739258,18,211.3475587632921,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,1,3635.8384017944336,500,7.271676803588867,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,1,3736.3239345550537,119,31.397680122311375,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,16,4983.28840637207,21,237.29944792247954,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,4,4725.888235092163,500,9.451776470184326,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,1,4861.193534851074,140,34.72281096322196,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,16,8096.186828613281,31,261.1673170520413,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,8,7750.031767845154,500,15.500063535690307,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,1,7908.6115798950195,209,37.84024679375607,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,16,13364.411987304688,42,318.20028541201634,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,16,13139.200500488281,500,26.27840100097656,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,1,13345.077453613281,299,44.63236606559626,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,16,3751.6139526367188,18,208.4229973687066,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,1,3523.190616607666,500,7.046381233215332,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,4,3680.5354232788086,32,115.01673197746277,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,16,4943.07453918457,21,235.38450186593192,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,4,4679.032473564148,500,9.358064947128296,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,4,4842.201606750488,38,127.42635807238128,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,16,8027.0992431640625,31,258.93868526335683,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,8,7684.8628215789795,500,15.36972564315796,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,4,7880.068939208984,57,138.24682349489447,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,16,13245.317596435547,42,315.36470467703685,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,16,13063.222618103027,500,26.126445236206056,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,4,13274.310348510742,82,161.8818335184237,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,16,3768.688720703125,18,209.37159559461804,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,1,3552.8537249565125,500,7.105707449913025,23761089,7616956,11018847,1857665,21769567,11006199,5.422932773,,vgg19,10,8,3781.666015625,20,189.08330078125,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,16,4957.978912353516,21,236.094233921596,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,4,4659.421660423279,500,9.318843320846558,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,vgg19,10,8,4982.596725463867,24,207.6081968943278,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,16,7804.83869934082,30,260.16128997802736,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,8,7671.716145515442,500,15.343432291030883,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,vgg19,10,8,7841.158386230469,35,224.03309674944197,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,16,13202.840515136719,42,314.3533455984933,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,70,16,13035.75492477417,500,26.071509849548338,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,vgg19,10,8,13257.647903442383,51,259.95388045965456,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
