model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
resnet50,10,4,8135.956809997559,200,40.679784049987795,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,densenet201,20,16,8246.702026367188,74,111.44191927523227,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,10,8,14334.087921142578,200,71.67043960571289,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,densenet201,20,16,14523.293472290039,130,111.71764209453876,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,10,16,22268.14414215088,200,111.3407207107544,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,densenet201,20,16,22474.256103515625,200,112.37128051757813,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,20,4,4333.294435501099,200,21.666472177505494,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,densenet201,20,4,4364.332572937012,97,44.993119308628984,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
resnet50,20,8,7558.735347747803,200,37.793676738739016,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,densenet201,20,4,7594.671546936035,167,45.4770751313535,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
densenet201,20,4,9246.805210113525,200,46.23402605056763,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,20,16,9233.05138015747,158,58.43703405162956,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502
resnet50,20,4,4378.477384567261,200,21.892386922836305,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,densenet201,20,8,4496.178680419922,65,69.17197969876803,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,20,8,7618.525199890137,200,38.09262599945068,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,densenet201,20,8,7686.8023681640625,110,69.8800215287642,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,20,16,11804.942741394043,200,59.02471370697022,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,densenet201,20,8,11931.944313049316,168,71.02347805386498,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,20,4,4404.58482170105,200,22.02292410850525,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,densenet201,20,16,4549.29850769043,40,113.73246269226074,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,20,8,7670.865043640137,200,38.354325218200685,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,densenet201,20,16,7821.607269287109,68,115.02363631304573,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,20,16,11905.435733795166,200,59.52717866897583,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,densenet201,20,16,12079.068923950195,103,117.27251382475917,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,30,4,2872.4457874298096,200,14.362228937149048,72490929,21517361,30396839,11125874,65986431,30407595,12.5948701,,densenet201,20,4,2915.560478210449,63,46.27873774937221,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
resnet50,30,8,5021.027519226074,200,25.105137596130373,130824761,46771034,66885492,33704441,115396604,67066226,23.57929411,,densenet201,20,4,5089.60368347168,107,47.56638956515589,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
resnet50,30,16,7662.551441192627,200,38.31275720596314,244029662,94380003,153596960,78289889,193879918,153487503,37.0823188,,densenet201,20,4,7708.679222106934,154,50.05635858510996,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
resnet50,30,4,2897.987386703491,200,14.489936933517455,72490929,21517361,30396839,11125874,65986431,30407595,12.5948701,,densenet201,20,8,2978.385787963867,42,70.91394733247303,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,30,8,5069.065460205078,200,25.345327301025392,130824761,46771034,66885492,33704441,115396604,67066226,23.57929411,,densenet201,20,8,5174.078353881836,71,72.87434301242023,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,30,16,7755.501308441162,200,38.77750654220581,244029662,94380003,153596960,78289889,193879918,153487503,37.0823188,,densenet201,20,8,7890.051834106445,103,76.60244499132472,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,30,4,2928.510524749756,200,14.642552623748779,72490929,21517361,30396839,11125874,65986431,30407595,12.5948701,,densenet201,20,16,3042.648094177246,26,117.02492669912485,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,30,8,5115.432060241699,200,25.577160301208497,130824761,46771034,66885492,33704441,115396604,67066226,23.57929411,,densenet201,20,16,5301.020660400391,44,120.47774228182706,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,30,16,7889.29398727417,200,39.446469936370846,244029662,94380003,153596960,78289889,193879918,153487503,37.0823188,,densenet201,20,16,8036.262023925781,63,127.55971466548858,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
resnet50,40,4,2446.0005464553833,200,12.230002732276917,72453475,21518381,29968487,11592402,66518274,29933423,10.54247069,,densenet201,20,4,2504.2701530456543,53,47.250380246144424,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
resnet50,40,8,3922.2241134643555,200,19.611120567321777,122126980,46772694,66812235,33646930,106610455,66762091,18.12126364,,densenet201,20,4,3968.936508178711,79,50.23970263517356,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
resnet50,40,16,6277.372182846069,200,31.386860914230347,233261030,94363475,152404321,78609819,183959173,152885818,29.53745594,,densenet201,20,4,6340.402526855469,117,54.19147458850828,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717
resnet50,40,4,2490.136100769043,200,12.450680503845215,72453475,21518381,29968487,11592402,66518274,29933423,10.54247069,,densenet201,20,8,2607.40909576416,36,72.42803043789334,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,40,8,3971.123722076416,200,19.85561861038208,122126980,46772694,66812235,33646930,106610455,66762091,18.12126364,,densenet201,20,8,4055.584503173828,53,76.5204623240345,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,40,16,6397.057237625122,200,31.98528618812561,233261030,94363475,152404321,78609819,183959173,152885818,29.53745594,,densenet201,20,8,6511.058723449707,79,82.41846485379376,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731
resnet50,40,4,2500.8551321029663,200,12.504275660514832,72453475,21518381,29968487,11592402,66518274,29933423,10.54247069,,densenet201,20,16,2630.1336669921875,22,119.5515303178267,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113
